% Model:              sin_rho_nogr_iter1_epsilon3_revised.mph
% Version:            COMSOL 6.0.0.318
% Date:               Feb 27 2024, 02:42
% Dimension:          2
% Nodes:              43229
% Expressions:        1
% Description:        Surface
% cpl5x                   cpl5y                    Electric potential
-3.350304385222515E-8     -2.5436410888322368E-8   0
-3.386398586043485E-8     -2.5227915748507907E-8   0
-3.242021782759603E-8     -2.5644906028136845E-8   0
-3.278115983580571E-8     -2.5436410888322364E-8   0
-3.2781159835805766E-8    -2.585340116795124E-8    0
-3.314210184401546E-8     -2.5644906028136805E-8   0
-3.242021782759608E-8     -2.6061896307765635E-8   0
-2.2725966408814344E-8    -3.8917173975370856E-8   0
-2.25174712689999E-8      -3.927811598358057E-8    0
-2.293446154862879E-8     -3.927811598358057E-8    0
-2.2725966408814344E-8    -3.9639057991790286E-8   0
-2.3142956688443237E-8    -3.963905799179029E-8    0
-2.293446154862879E-8     -4.000000000000001E-8    0
-2.335145182825768E-8     -4.0000000000000014E-8   0
-2.314295668844323E-8     -3.819528995895142E-8    0
-2.293446154862879E-8     -3.855623196716114E-8    0
-2.3351451828257674E-8    -3.855623196716114E-8    0
-2.314295668844323E-8     -3.8917173975370856E-8   0
-2.3559946968072126E-8    -3.747340594253199E-8    0
-2.3351451828257678E-8    -3.7834347950741704E-8   0
-2.3768442107886573E-8    -3.7834347950741704E-8   0
-2.3559946968072126E-8    -3.819528995895142E-8    0
-2.3976937247701024E-8    -3.675152192611257E-8    0
-2.3768442107886573E-8    -3.711246393432228E-8    0
-2.418543238751547E-8     -3.711246393432229E-8    0
-2.397693724770102E-8     -3.7473405942531995E-8   0
-2.418543238751547E-8     -3.6390579917902863E-8   0
-2.4393927527329913E-8    -3.6751521926112585E-8   0
-2.4602422667144358E-8    -3.6390579917902877E-8   0
-2.4393927527329927E-8    -3.6029637909693155E-8   0
-2.48109178069588E-8      -3.5307753893273745E-8   0
-2.4602422667144358E-8    -3.5668695901483447E-8   0
-2.501941294677322E-8     -3.566869590148345E-8    0
-2.481091780695879E-8     -3.602963790969317E-8    0
-2.522790808658763E-8     -3.458586987685433E-8    0
-2.5019412946773217E-8    -3.494681188506403E-8    0
-2.543640322640206E-8     -3.494681188506402E-8    0
-2.5227908086587642E-8    -3.530775389327374E-8    0
-2.543640322640205E-8     -3.4224927868644586E-8   0
-2.5644898366216478E-8    -3.458586987685428E-8    0
-2.58533935060309E-8      -3.4224927868644547E-8   0
-2.5644898366216438E-8    -3.3863985860434865E-8   0
-2.5853393506030906E-8    -3.35030438522251E-8     0
-2.6061888645845367E-8    -3.3863985860434785E-8   0
-2.6270383785659834E-8    -3.3503043852225024E-8   0
-2.60618886458453E-8      -3.314210184401534E-8    0
-2.6270383785659874E-8    -3.278115983580561E-8    0
-2.6478878925474408E-8    -3.314210184401529E-8    0
-2.668737406528898E-8     -3.278115983580556E-8    0
-2.647887892547438E-8     -3.2420217827595806E-8   0
-2.6895869205103664E-8    -3.169833381117642E-8    0
-2.6687374065288968E-8    -3.2059275819386163E-8   0
-2.710436434491815E-8     -3.205927581938628E-8    0
-2.6895869205103568E-8    -3.2420217827595925E-8   0
-2.7312859484732775E-8    -3.09764497947573E-8     0
-2.710436434491807E-8     -3.1337391802966866E-8   0
-2.7521354624546958E-8    -3.133739180296718E-8    0
-2.7312859484732556E-8    -3.169833381117673E-8    0
-2.7732097682873294E-8    -3.026255474894324E-8    0
-2.752309101821031E-8     -3.062230616172456E-8    0
-2.7941817691502026E-8    -3.062910453690169E-8    0
-2.7731586158024492E-8    -3.098324816993443E-8    0
-2.815518814331811E-8     -2.956361685044873E-8    0
-2.7943956303511084E-8    -2.991475402636768E-8    0
-2.83655349327776E-8      -2.993350309175058E-8    0
-2.815367631213981E-8     -3.028130381432614E-8    0
-2.8616554221803416E-8    -2.8809155560103637E-8   0
-2.8379747107814412E-8    -2.92071543547903E-8     0
-2.8814652861770204E-8    -2.9220578100433727E-8   0
-2.8590093897273902E-8    -2.9577040596092154E-8   0
-2.8814801402668786E-8    -2.8509722201137055E-8   0
-2.9188537063688297E-8    -2.827261886917631E-8    0
-2.9211147223500946E-8    -2.8621711382500564E-8   0
-2.9012900042635573E-8    -2.8921144741467146E-8   0
-4.0E-8                   -2.21004886512912E-8     0
-3.9639057991790286E-8    -2.2308983791105647E-8   0
-4.0E-8                   -2.251747893092009E-8    0
-2.953126722237793E-8     -2.8142591859713677E-8   0
-2.9553877382190578E-8    -2.8491684373037935E-8   0
-2.989660754088021E-8     -2.8361657363575303E-8   0
-2.989742065780207E-8     -2.793889093569613E-8    0
-3.025687078063559E-8     -2.7727238536956215E-8   0
-3.061550778654734E-8     -2.752136228646649E-8    0
-3.0615507786547264E-8    -2.793835256609548E-8    0
-3.0256057663713734E-8    -2.815000496483539E-8    0
-3.927811598358057E-8     -2.251747893092009E-8    0
-3.8917173975370856E-8    -2.272597407073453E-8    0
-3.927811598358057E-8     -2.2934469210548978E-8   0
-3.9639057991790286E-8    -2.2725974070734533E-8   0
-3.855623196716114E-8     -2.293446921054897E-8    0
-3.819528995895143E-8     -2.3142964350363422E-8   0
-3.855623196716114E-8     -2.335145949017786E-8    0
-3.8917173975370856E-8    -2.314296435036342E-8    0
-3.783434795074172E-8     -2.335145949017786E-8    0
-3.7473405942532E-8       -2.3559954629992294E-8   0
-3.783434795074172E-8     -2.3768449769806732E-8   0
-3.819528995895143E-8     -2.3559954629992294E-8   0
-3.711246393432229E-8     -2.3768449769806736E-8   0
-3.675152192611257E-8     -2.397694490962117E-8    0
-3.711246393432228E-8     -2.4185440049435618E-8   0
-3.7473405942532E-8       -2.3976944909621177E-8   0
-3.097644979475711E-8     -2.731286714665202E-8    0
-3.0976449794757025E-8    -2.772985742628101E-8    0
-3.133739180296679E-8     -2.7521362286466538E-8   0
-3.133739180296687E-8     -2.7104372006837642E-8   0
-3.675152192611256E-8     -2.4393935189250066E-8   0
-3.639057991790285E-8     -2.4185440049435618E-8   0
-3.6390579917902844E-8    -2.4602430329064514E-8   0
-3.602963790969313E-8     -2.4393935189250056E-8   0
-3.1698333811176614E-8    -2.6895876867023208E-8   0
-3.2059275819386336E-8    -2.6687381727208846E-8   0
-3.2059275819386276E-8    -2.7104372006837662E-8   0
-3.1698333811176534E-8    -2.73128671466521E-8     0
-3.242021782759607E-8     -2.6478886587394438E-8   0
-3.278115983580576E-8     -2.6270391447580043E-8   0
-3.278115983580575E-8     -2.6687381727208846E-8   0
-3.242021782759602E-8     -2.6895876867023254E-8   0
-3.5307753893273685E-8    -2.4810925468878968E-8   0
-3.566869590148341E-8     -2.4602430329064514E-8   0
-3.566869590148341E-8     -2.5019420608693426E-8   0
-3.602963790969313E-8     -2.4810925468878968E-8   0
-3.5307753893273705E-8    -2.522791574850788E-8    0
-3.494681188506399E-8     -2.5019420608693422E-8   0
-3.4946811885064E-8       -2.5436410888322334E-8   0
-3.4585869876854275E-8    -2.522791574850789E-8    0
-3.386398586043487E-8     -2.5644906028136786E-8   0
-3.422492786864457E-8     -2.5436410888322325E-8   0
-3.422492786864459E-8     -2.5853401167951207E-8   0
-3.4585869876854295E-8    -2.5644906028136772E-8   0
-3.3142101844015474E-8    -2.606189630776564E-8    0
-3.3142101844015474E-8    -2.6478886587394444E-8   0
-3.350304385222519E-8     -2.6270391447580046E-8   0
-3.350304385222517E-8     -2.5853401167951207E-8   0
-3.386398586043489E-8     -2.6061896307765628E-8   0
-2.355994696807212E-8     -3.8917173975370856E-8   0
-2.3351451828257678E-8    -3.927811598358057E-8    0
-2.3768442107886563E-8    -3.927811598358057E-8    0
-2.3559946968072122E-8    -3.963905799179029E-8    0
-2.3976937247701008E-8    -3.9639057991790286E-8   0
-2.3768442107886567E-8    -4.000000000000001E-8    0
-2.4185432387515456E-8    -4.0E-8                  0
-2.3768442107886567E-8    -3.855623196716114E-8    0
-2.3976937247701008E-8    -3.8917173975370856E-8   0
-2.4185432387515456E-8    -3.855623196716114E-8    0
-2.3976937247701015E-8    -3.819528995895142E-8    0
-2.439392752732991E-8     -3.7473405942532E-8      0
-2.4185432387515462E-8    -3.783434795074171E-8    0
-2.4602422667144348E-8    -3.783434795074172E-8    0
-2.4393927527329903E-8    -3.819528995895143E-8    0
-2.4810917806958792E-8    -3.6751521926112585E-8   0
-2.460242266714435E-8     -3.7112463934322294E-8   0
-2.501941294677323E-8     -3.7112463934322294E-8   0
-2.481091780695879E-8     -3.7473405942532E-8      0
-2.5227908086587658E-8    -3.6029637909693155E-8   0
-2.5019412946773227E-8    -3.6390579917902863E-8   0
-2.5436403226402096E-8    -3.639057991790286E-8    0
-2.522790808658766E-8     -3.675152192611257E-8    0
-2.5644898366216508E-8    -3.530775389327372E-8    0
-2.543640322640209E-8     -3.566869590148343E-8    0
-2.5853393506030955E-8    -3.5668695901483413E-8   0
-2.5644898366216524E-8    -3.6029637909693135E-8   0
-2.585339350603096E-8     -3.494681188506399E-8    0
-2.6061888645845406E-8    -3.5307753893273685E-8   0
-2.6270383785659858E-8    -3.494681188506395E-8    0
-2.606188864584538E-8     -3.458586987685425E-8    0
-2.6270383785659884E-8    -3.422492786864452E-8    0
-2.647887892547436E-8     -3.4585869876854215E-8   0
-2.668737406528887E-8     -3.422492786864449E-8    0
-2.647887892547435E-8     -3.386398586043476E-8    0
-2.6687374065288876E-8    -3.350304385222509E-8    0
-2.6895869205103393E-8    -3.386398586043482E-8    0
-2.7104364344917917E-8    -3.350304385222515E-8    0
-2.689586920510345E-8     -3.3142101844015355E-8   0
-2.7312859484732457E-8    -3.2420217827596084E-8   0
-2.710436434491787E-8     -3.2781159835805726E-8   0
-2.7521354624546763E-8    -3.2781159835805885E-8   0
-2.7312859484732338E-8    -3.3142101844015514E-8   0
-2.814857643765293E-8     -3.098324816993434E-8    0
-2.7938344904175397E-8    -3.1337391802967084E-8   0
-2.835533518380384E-8     -3.133739180296699E-8    0
-2.7729849764361134E-8    -3.1698333811176865E-8   0
-2.7521354624546733E-8    -3.2059275819386415E-8   0
-2.7938344904175314E-8    -3.205927581938655E-8    0
-2.772984976436104E-8     -3.2420217827596216E-8   0
-2.8146840043989577E-8    -3.169833381117677E-8    0
-2.856609111025616E-8     -3.0304183772495636E-8   0
-2.835423248961837E-8     -3.0651984495071194E-8   0
-2.8766647287734715E-8    -3.067486445324069E-8    0
-2.856099123576928E-8     -3.100612812810384E-8    0
-2.8788249514134344E-8    -2.995043146549319E-8    0
-2.9012808478630646E-8    -2.9593968969834765E-8   0
-2.921096409549109E-8     -2.99673598392358E-8     0
-2.8988805691612903E-8    -3.0321112146238246E-8   0
-2.980817476432179E-8     -2.880978071362712E-8    0
-2.946544460563216E-8     -2.8939807723089754E-8   0
-2.9719741987763373E-8    -2.925790406367894E-8    0
-2.9267197424766787E-8    -2.9239241082056332E-8   0
-2.9465353041627232E-8    -2.9612631951457373E-8   0
-4.0E-8                   -2.2934469210548978E-8   0
-3.9639057991790286E-8    -2.3142964350363422E-8   0
-4.0E-8                   -2.3351459490177867E-8   0
-3.0229449929900907E-8    -2.8584811551452042E-8   0
-3.0141017153342484E-8    -2.903293490150386E-8    0
-3.0562292318921596E-8    -2.8807965739328785E-8   0
-3.058890005273443E-8     -2.8373159152712132E-8   0
-3.0976449794757E-8       -2.814684770591E-8       0
-3.133739180296676E-8     -2.7938352566095526E-8   0
-3.1337391802966733E-8    -2.8355342845724518E-8   0
-3.0949842060944165E-8    -2.8581654292526653E-8   0
-3.927811598358057E-8     -2.335145949017786E-8    0
-3.8917173975370856E-8    -2.35599546299923E-8     0
-3.927811598358057E-8     -2.3768449769806742E-8   0
-3.9639057991790286E-8    -2.3559954629992304E-8   0
-3.855623196716114E-8     -2.3768449769806746E-8   0
-3.819528995895143E-8     -2.3976944909621183E-8   0
-3.855623196716114E-8     -2.418544004943563E-8    0
-3.8917173975370856E-8    -2.3976944909621187E-8   0
-3.783434795074171E-8     -2.4185440049435625E-8   0
-3.747340594253199E-8     -2.439393518925007E-8    0
-3.7834347950741704E-8    -2.460243032906452E-8    0
-3.819528995895142E-8     -2.4393935189250076E-8   0
-3.747340594253199E-8     -2.4810925468878968E-8   0
-3.711246393432228E-8     -2.4602430329064514E-8   0
-3.711246393432228E-8     -2.5019420608693412E-8   0
-3.675152192611256E-8     -2.481092546887896E-8    0
-3.1698333811176495E-8    -2.772985742628104E-8    0
-3.2059275819386236E-8    -2.7521362286466604E-8   0
-3.2059275819386197E-8    -2.7938352566095543E-8   0
-3.169833381117647E-8     -2.814684770591003E-8    0
-3.6751521926112565E-8    -2.5227915748507857E-8   0
-3.639057991790285E-8     -2.501942060869341E-8    0
-3.639057991790285E-8     -2.5436410888322305E-8   0
-3.602963790969313E-8     -2.5227915748507864E-8   0
-3.242021782759597E-8     -2.7312867146652143E-8   0
-3.242021782759593E-8     -2.7729857426281085E-8   0
-3.2781159835805666E-8    -2.7521362286466627E-8   0
-3.278115983580571E-8     -2.7104372006837735E-8   0
-3.314210184401544E-8     -2.6895876867023297E-8   0
-3.3142101844015395E-8    -2.731286714665219E-8    0
-3.350304385222513E-8     -2.7104372006837748E-8   0
-3.3503043852225156E-8    -2.66873817272089E-8     0
-3.602963790969314E-8     -2.564490602813675E-8    0
-3.566869590148342E-8     -2.543641088832231E-8    0
-3.566869590148344E-8     -2.5853401167951194E-8   0
-3.5307753893273725E-8    -2.5644906028136766E-8   0
-3.45858698768543E-8      -2.6061896307765628E-8   0
-3.4946811885064E-8       -2.5853401167951194E-8   0
-3.494681188506401E-8     -2.627039144758005E-8    0
-3.5307753893273725E-8    -2.606189630776562E-8    0
-3.386398586043489E-8     -2.647888658739447E-8    0
-3.4224927868644586E-8    -2.627039144758005E-8    0
-3.4224927868644586E-8    -2.6687381727208896E-8   0
-3.386398586043486E-8     -2.689587686702332E-8    0
-3.4585869876854295E-8    -2.647888658739447E-8    0
-2.4393927527329897E-8    -3.8917173975370856E-8   0
-2.4185432387515452E-8    -3.927811598358057E-8    0
-2.460242266714434E-8     -3.927811598358057E-8    0
-2.4393927527329897E-8    -3.9639057991790286E-8   0
-2.4810917806958786E-8    -3.9639057991790286E-8   0
-2.4602422667144345E-8    -4.0E-8                  0
-2.5019412946773234E-8    -4.0E-8                  0
-2.4602422667144348E-8    -3.855623196716114E-8    0
-2.4810917806958792E-8    -3.8917173975370856E-8   0
-2.501941294677324E-8     -3.855623196716114E-8    0
-2.4810917806958792E-8    -3.819528995895143E-8    0
-2.5227908086587675E-8    -3.7473405942532E-8      0
-2.5019412946773234E-8    -3.783434795074172E-8    0
-2.5436403226402116E-8    -3.783434795074172E-8    0
-2.5227908086587678E-8    -3.819528995895143E-8    0
-2.5644898366216544E-8    -3.675152192611257E-8    0
-2.543640322640211E-8     -3.7112463934322294E-8   0
-2.585339350603099E-8     -3.711246393432229E-8    0
-2.564489836621655E-8     -3.7473405942532E-8      0
-2.5853393506030985E-8    -3.6390579917902844E-8   0
-2.606188864584543E-8     -3.675152192611256E-8    0
-2.627038378565987E-8     -3.639057991790283E-8    0
-2.6061888645845413E-8    -3.602963790969312E-8    0
-2.6478878925474342E-8    -3.5307753893273665E-8   0
-2.6270383785659887E-8    -3.5668695901483394E-8   0
-2.6687374065288823E-8    -3.566869590148338E-8    0
-2.6478878925474348E-8    -3.60296379096931E-8     0
-2.689586920510334E-8     -3.458586987685424E-8    0
-2.6687374065288836E-8    -3.4946811885063977E-8   0
-2.710436434491781E-8     -3.4946811885063997E-8   0
-2.6895869205103317E-8    -3.5307753893273685E-8   0
-2.7312859484732245E-8    -3.458586987685433E-8    0
-2.7104364344917774E-8    -3.422492786864457E-8    0
-2.752135462454668E-8     -3.422492786864466E-8    0
-2.7312859484732298E-8    -3.3863985860434904E-8   0
-2.7729849764361068E-8    -3.314210184401558E-8    0
-2.7521354624546644E-8    -3.3503043852225216E-8   0
-2.793834490417537E-8     -3.350304385222528E-8    0
-2.7729849764361025E-8    -3.386398586043497E-8    0
-2.8146840043989686E-8    -3.242021782759616E-8    0
-2.793834490417541E-8     -3.278115983580583E-8    0
-2.835533518380406E-8     -3.278115983580578E-8    0
-2.8146840043989716E-8    -3.314210184401553E-8    0
-2.8968760151770658E-8    -3.102277083973924E-8    0
-2.876310409980522E-8     -3.1354034514602395E-8   0
-2.9170873015806604E-8    -3.137067722623779E-8    0
-2.8563830323618502E-8    -3.242021782759599E-8    0
-2.835533518380413E-8     -3.2059275819386375E-8   0
-2.8772325463432946E-8    -3.20592758193862E-8     0
-2.8971599239619775E-8    -3.1714976522812E-8      0
-2.8563830323618393E-8    -3.16983338111766E-8     0
-2.9166315375892075E-8    -3.069841181274259E-8    0
-2.938847377977026E-8     -3.0344659505740144E-8   0
-2.956598346404943E-8     -3.0721959172244486E-8   0
-2.9368428239928018E-8    -3.104631819924114E-8    0
-2.9888486011103264E-8    -2.9684941972530906E-8   0
-2.9634097064967123E-8    -3.003966986030934E-8    0
-3.0057230034443155E-8    -3.0111979881382875E-8   0
-2.981160674924629E-8     -3.0416969526813684E-8   0
-3.016704452268089E-8     -2.9427070973672074E-8   0
-3.0335788546020784E-8    -2.985410888252404E-8    0
-3.061434705759841E-8     -2.959623788366521E-8    0
-3.0588319688260004E-8    -2.9202101811496998E-8   0
-3.9999999999999994E-8    -2.376844976980675E-8    0
-3.963905799179028E-8     -2.3976944909621183E-8   0
-3.999999999999999E-8     -2.4185440049435628E-8   0
-3.133739180296677E-8     -2.877233312535347E-8    0
-3.094984206094421E-8     -2.8998644572155605E-8   0
-3.133739180296682E-8     -2.9189323404982425E-8   0
-3.097586943028261E-8     -2.9392780644323815E-8   0
-3.1698333811176475E-8    -2.8563837985538995E-8   0
-3.20592758193862E-8      -2.8355342845724508E-8   0
-3.2059275819386216E-8    -2.877233312535347E-8    0
-3.169833381117652E-8     -2.8980828265167947E-8   0
-3.927811598358057E-8     -2.418544004943563E-8    0
-3.8917173975370856E-8    -2.439393518925008E-8    0
-3.927811598358057E-8     -2.4602430329064523E-8   0
-3.963905799179028E-8     -2.4393935189250076E-8   0
-3.855623196716114E-8     -2.4602430329064523E-8   0
-3.819528995895142E-8     -2.4810925468878968E-8   0
-3.855623196716114E-8     -2.5019420608693416E-8   0
-3.8917173975370856E-8    -2.4810925468878968E-8   0
-3.7834347950741704E-8    -2.5019420608693412E-8   0
-3.747340594253199E-8     -2.5227915748507857E-8   0
-3.7834347950741704E-8    -2.5436410888322305E-8   0
-3.819528995895142E-8     -2.522791574850786E-8    0
-3.7473405942531995E-8    -2.564490602813675E-8    0
-3.711246393432228E-8     -2.5436410888322305E-8   0
-3.711246393432229E-8     -2.5853401167951194E-8   0
-3.675152192611257E-8     -2.564490602813675E-8    0
-3.242021782759592E-8     -2.8146847705910027E-8   0
-3.278115983580565E-8     -2.793835256609557E-8    0
-3.278115983580564E-8     -2.835534284572451E-8    0
-3.2420217827595925E-8    -2.856383798553899E-8    0
-3.675152192611258E-8     -2.6061896307765628E-8   0
-3.6390579917902863E-8    -2.5853401167951184E-8   0
-3.639057991790287E-8     -2.6270391447580063E-8   0
-3.6029637909693155E-8    -2.6061896307765628E-8   0
-3.314210184401538E-8     -2.77298574262811E-8     0
-3.314210184401537E-8     -2.8146847705910043E-8   0
-3.350304385222509E-8     -2.7938352566095576E-8   0
-3.350304385222511E-8     -2.7521362286466664E-8   0
-3.458586987685428E-8     -2.6895876867023347E-8   0
-3.4946811885063997E-8    -2.6687381727208922E-8   0
-3.494681188506398E-8     -2.7104372006837794E-8   0
-3.386398586043484E-8     -2.731286714665221E-8    0
-3.386398586043481E-8     -2.7729857426281125E-8   0
-3.422492786864454E-8     -2.7521362286466673E-8   0
-3.422492786864456E-8     -2.7104372006837784E-8   0
-3.5307753893273725E-8    -2.6478886587394487E-8   0
-3.530775389327371E-8     -2.689587686702336E-8    0
-3.566869590148343E-8     -2.6687381727208925E-8   0
-3.566869590148343E-8     -2.627039144758006E-8    0
-3.6029637909693155E-8    -2.6478886587394494E-8   0
-3.458586987685426E-8     -2.7312867146652236E-8   0
-2.522790808658768E-8     -3.891717397537086E-8    0
-2.5019412946773234E-8    -3.927811598358057E-8    0
-2.5436403226402123E-8    -3.927811598358058E-8    0
-2.5227908086587678E-8    -3.963905799179029E-8    0
-2.5644898366216564E-8    -3.963905799179029E-8    0
-2.5436403226402123E-8    -4.0E-8                  0
-2.5853393506031008E-8    -4.0E-8                  0
-2.5644898366216557E-8    -3.819528995895143E-8    0
-2.5436403226402123E-8    -3.855623196716114E-8    0
-2.5853393506031E-8       -3.855623196716114E-8    0
-2.5644898366216564E-8    -3.891717397537086E-8    0
-2.606188864584544E-8     -3.7473405942531995E-8   0
-2.5853393506031E-8       -3.783434795074171E-8    0
-2.6270383785659887E-8    -3.7834347950741704E-8   0
-2.6061888645845446E-8    -3.819528995895142E-8    0
-2.6478878925474332E-8    -3.6751521926112545E-8   0
-2.627038378565989E-8     -3.7112463934322274E-8   0
-2.6687374065288793E-8    -3.711246393432226E-8    0
-2.6478878925474342E-8    -3.747340594253198E-8    0
-2.6687374065288806E-8    -3.639057991790284E-8    0
-2.6895869205103267E-8    -3.675152192611256E-8    0
-2.710436434491774E-8     -3.639057991790285E-8    0
-2.6895869205103284E-8    -3.6029637909693115E-8   0
-2.7312859484732216E-8    -3.530775389327374E-8    0
-2.710436434491772E-8     -3.566869590148343E-8    0
-2.752135462454662E-8     -3.566869590148348E-8    0
-2.731285948473218E-8     -3.602963790969317E-8    0
-2.7729849764361042E-8    -3.4585869876854374E-8   0
-2.7521354624546607E-8    -3.494681188506404E-8    0
-2.79383449041754E-8      -3.494681188506408E-8    0
-2.772984976436101E-8     -3.530775389327378E-8    0
-2.814684004398979E-8     -3.458586987685434E-8    0
-2.793834490417543E-8     -3.4224927868644626E-8   0
-2.8355335183804177E-8    -3.42249278686446E-8     0
-2.8146840043989772E-8    -3.3863985860434944E-8   0
-2.8563830323618568E-8    -3.3142101844015434E-8   0
-2.8355335183804226E-8    -3.350304385222519E-8    0
-2.877232546343308E-8     -3.3503043852225097E-8   0
-2.8563830323618628E-8    -3.386398586043485E-8    0
-2.898082060324751E-8     -3.2420217827595925E-8   0
-2.877232546343307E-8     -3.278115983580571E-8    0
-2.9189315743062077E-8    -3.278115983580564E-8    0
-2.8980820603247576E-8    -3.314210184401537E-8    0
-2.976879470631072E-8     -3.10473525516512E-8     0
-2.9571239482189308E-8    -3.137171157864785E-8    0
-2.997160594857201E-8     -3.137274593105791E-8    0
-2.938152003837473E-8     -3.172497471830485E-8    0
-2.91822462621879E-8      -3.2069274014879056E-8   0
-2.9592167060942854E-8    -3.207927221037191E-8    0
-2.9781886504757433E-8    -3.172600907071491E-8    0
-2.9390741402002467E-8    -3.243021602308878E-8    0
-3.009054657821544E-8     -3.107129196787303E-8    0
-2.988773533595416E-8     -3.0745898588466317E-8   0
-3.0209487207858883E-8    -3.076983800468815E-8    0
-3.0133358621151016E-8    -3.0440908943035514E-8   0
-3.048582198007076E-8     -3.0610337547831065E-8   0
-3.040969339336289E-8     -3.028140848617843E-8    0
-3.076215675228263E-8     -3.045083709097399E-8    0
-3.068825190494052E-8     -3.00235374873196E-8     0
-3.1360218768449645E-8    -2.9597915052203184E-8   0
-3.099869639576544E-8     -2.9801372291544574E-8   0
-3.1383045733932464E-8    -3.0006506699423943E-8   0
-3.1072601243107546E-8    -3.022867189519897E-8    0
-4.0E-8                   -2.460243032906452E-8    0
-3.963905799179029E-8     -2.4810925468878968E-8   0
-4.000000000000001E-8     -2.5019420608693412E-8   0
-3.1721160776659373E-8    -2.98064101920176E-8     0
-3.169833381117655E-8     -2.939781854479684E-8    0
-3.205927581938628E-8     -2.9606313684611257E-8   0
-3.205927581938625E-8     -2.9189323404982365E-8   0
-3.242021782759598E-8     -2.9397818544796806E-8   0
-3.242021782759595E-8     -2.898082826516791E-8    0
-3.278115983580568E-8     -2.9189323404982352E-8   0
-3.278115983580566E-8     -2.877233312535343E-8    0
-3.927811598358057E-8     -2.5019420608693416E-8   0
-3.8917173975370856E-8    -2.522791574850786E-8    0
-3.927811598358057E-8     -2.5436410888322305E-8   0
-3.963905799179029E-8     -2.5227915748507857E-8   0
-3.855623196716114E-8     -2.5436410888322305E-8   0
-3.819528995895142E-8     -2.564490602813675E-8    0
-3.855623196716114E-8     -2.5853401167951194E-8   0
-3.8917173975370856E-8    -2.564490602813675E-8    0
-3.783434795074171E-8     -2.5853401167951187E-8   0
-3.7473405942532E-8       -2.606189630776563E-8    0
-3.783434795074172E-8     -2.627039144758007E-8    0
-3.819528995895143E-8     -2.606189630776563E-8    0
-3.314210184401537E-8     -2.856383798553897E-8    0
-3.350304385222509E-8     -2.83553428457245E-8     0
-3.3503043852225097E-8    -2.877233312535343E-8    0
-3.711246393432228E-8     -2.627039144758007E-8    0
-3.675152192611257E-8     -2.6478886587394504E-8   0
-3.711246393432228E-8     -2.6687381727208942E-8   0
-3.7473405942532E-8       -2.6478886587394504E-8   0
-3.314210184401539E-8     -2.898082826516789E-8    0
-3.6751521926112565E-8    -2.6895876867023386E-8   0
-3.6390579917902863E-8    -2.6687381727208945E-8   0
-3.639057991790285E-8     -2.7104372006837827E-8   0
-3.602963790969314E-8     -2.6895876867023376E-8   0
-3.386398586043481E-8     -2.814684770591004E-8    0
-3.422492786864453E-8     -2.793835256609559E-8    0
-3.4224927868644527E-8    -2.8355342845724504E-8   0
-3.386398586043481E-8     -2.856383798553897E-8    0
-3.53077538932737E-8      -2.7312867146652255E-8   0
-3.566869590148342E-8     -2.710437200683782E-8    0
-3.566869590148341E-8     -2.7521362286466713E-8   0
-3.4585869876854255E-8    -2.7729857426281138E-8   0
-3.458586987685425E-8     -2.8146847705910053E-8   0
-3.494681188506397E-8     -2.79383525660956E-8     0
-3.4946811885063977E-8    -2.7521362286466697E-8   0
-3.5307753893273685E-8    -2.7729857426281158E-8   0
-3.602963790969313E-8     -2.731286714665227E-8    0
-2.6061888645845446E-8    -3.8917173975370856E-8   0
-2.5853393506031005E-8    -3.927811598358057E-8    0
-2.627038378565989E-8     -3.927811598358057E-8    0
-2.606188864584545E-8     -3.9639057991790286E-8   0
-2.6478878925474335E-8    -3.9639057991790286E-8   0
-2.6270383785659894E-8    -4.0E-8                  0
-2.6687374065288783E-8    -4.0E-8                  0
-2.6478878925474332E-8    -3.819528995895142E-8    0
-2.6270383785659887E-8    -3.855623196716114E-8    0
-2.6687374065288776E-8    -3.855623196716114E-8    0
-2.6478878925474335E-8    -3.8917173975370856E-8   0
-2.6895869205103247E-8    -3.747340594253199E-8    0
-2.6687374065288796E-8    -3.783434795074171E-8    0
-2.71043643449177E-8      -3.783434795074172E-8    0
-2.6895869205103237E-8    -3.819528995895143E-8    0
-2.7312859484732166E-8    -3.6751521926112585E-8   0
-2.7104364344917692E-8    -3.711246393432229E-8    0
-2.7521354624546594E-8    -3.7112463934322313E-8   0
-2.7312859484732146E-8    -3.7473405942532015E-8   0
-2.7729849764361022E-8    -3.602963790969319E-8    0
-2.7521354624546584E-8    -3.6390579917902877E-8   0
-2.7938344904175427E-8    -3.6390579917902896E-8   0
-2.772984976436101E-8     -3.6751521926112605E-8   0
-2.8146840043989835E-8    -3.602963790969317E-8    0
-2.793834490417543E-8     -3.566869590148346E-8    0
-2.8355335183804243E-8    -3.566869590148344E-8    0
-2.814684004398982E-8     -3.5307753893273765E-8   0
-2.8563830323618664E-8    -3.458586987685428E-8    0
-2.8355335183804276E-8    -3.494681188506403E-8    0
-2.877232546343315E-8     -3.494681188506397E-8    0
-2.8563830323618697E-8    -3.5307753893273705E-8   0
-2.8980820603247593E-8    -3.386398586043481E-8    0
-2.8772325463433142E-8    -3.422492786864456E-8    0
-2.9189315743062107E-8    -3.4224927868644527E-8   0
-2.898082060324763E-8     -3.458586987685425E-8    0
